epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
49,119.358,0.6758,0.55538,0.88659,0.77198,0.52112,0.55472,0.4403,0.81503,3.13449,0.94689,0.001052,0.001052,0.001052
50,121.842,0.66802,0.50922,0.89045,0.71304,0.61255,0.65115,0.55321,0.7457,1.97253,0.96383,0.00104787,0.00104787,0.00104787
51,124.266,0.6132,0.51504,0.89115,0.63674,0.66802,0.66424,0.54399,0.83447,2.33853,1.04182,0.00104375,0.00104375,0.00104375
52,126.629,0.63783,0.46679,0.8706,0.65354,0.72982,0.70899,0.58977,0.84135,1.92134,1.07367,0.00103962,0.00103962,0.00103962
53,129.064,0.61818,0.49492,0.8715,0.5622,0.67965,0.60937,0.45268,0.90544,1.55234,1.06007,0.0010355,0.0010355,0.0010355
54,131.453,0.66041,0.52259,0.88208,0.52214,0.49567,0.40321,0.30419,1.03644,2.40613,1.15325,0.00103138,0.00103138,0.00103138
55,133.893,0.64286,0.51212,0.89368,0.61518,0.49975,0.37818,0.27524,1.18292,2.34763,1.25251,0.00102725,0.00102725,0.00102725
56,136.342,0.63406,0.51604,0.87076,0.4924,0.36112,0.45638,0.31222,1.27236,1.82655,1.38327,0.00102312,0.00102312,0.00102312
57,138.741,0.61677,0.46782,0.85801,0.65264,0.67965,0.64046,0.48011,1.05058,1.14224,1.24657,0.001019,0.001019,0.001019
58,141.19,0.66039,0.49175,0.87467,0.64618,0.63466,0.66678,0.53022,0.83666,1.13282,1.08182,0.00101488,0.00101488,0.00101488
59,143.601,0.62804,0.49937,0.87149,0.58455,0.58874,0.57579,0.47694,0.78976,1.92256,0.99442,0.00101075,0.00101075,0.00101075
60,145.998,0.61878,0.46118,0.85899,0.59318,0.58928,0.7268,0.55902,0.96183,2.88493,1.21109,0.00100663,0.00100663,0.00100663
61,148.412,0.61812,0.48334,0.88324,0.83484,0.61386,0.59338,0.45057,0.74667,3.63467,0.96622,0.0010025,0.0010025,0.0010025
62,150.807,0.62477,0.51363,0.86022,0.70435,0.72511,0.687,0.52996,0.79844,2.21744,1.00597,0.000998375,0.000998375,0.000998375
63,153.17,0.61308,0.47158,0.87366,0.62473,0.74459,0.70253,0.55981,0.78301,2.42754,0.99597,0.00099425,0.00099425,0.00099425
64,155.586,0.61764,0.44811,0.87264,0.76208,0.74706,0.76907,0.61445,0.79496,1.01521,1.07526,0.000990125,0.000990125,0.000990125
65,158.065,0.60975,0.45583,0.8697,0.65493,0.62987,0.57222,0.41643,0.81725,1.41056,1.07515,0.000986,0.000986,0.000986
66,160.428,0.65968,0.48009,0.88805,0.7503,0.68182,0.63906,0.49396,0.81751,1.13196,1.02997,0.000981875,0.000981875,0.000981875
67,162.849,0.63637,0.46471,0.87216,0.73977,0.47052,0.51273,0.42698,0.97582,1.82581,1.15201,0.00097775,0.00097775,0.00097775
68,165.233,0.57277,0.46852,0.85605,0.57516,0.32468,0.32862,0.26907,1.48783,2.54078,1.44246,0.000973625,0.000973625,0.000973625
69,167.649,0.6064,0.48609,0.87187,0.59034,0.37229,0.30901,0.24879,1.47407,2.65846,1.51403,0.0009695,0.0009695,0.0009695
70,169.996,0.61901,0.50916,0.8632,0.34585,0.09307,0.10144,0.05605,3.27315,4.75773,2.53342,0.000965375,0.000965375,0.000965375
71,172.357,0.62134,0.4629,0.86714,0.2794,0.20996,0.16407,0.11579,1.86026,3.80732,1.6525,0.00096125,0.00096125,0.00096125
72,174.732,0.58891,0.47153,0.84166,0.70785,0.55696,0.62423,0.47228,0.806,1.27216,1.03438,0.000957125,0.000957125,0.000957125
73,177.145,0.58775,0.45237,0.87051,0.59116,0.61102,0.55393,0.44154,0.82984,1.40185,1.05778,0.000953,0.000953,0.000953
74,179.496,0.63871,0.47899,0.87483,0.67651,0.65767,0.53361,0.40576,0.91642,2.03093,1.10619,0.000948875,0.000948875,0.000948875
75,181.879,0.59475,0.44992,0.87036,0.78568,0.63956,0.59131,0.46216,0.86089,1.90778,1.0959,0.00094475,0.00094475,0.00094475
76,184.311,0.58679,0.43832,0.86055,0.84063,0.66351,0.65328,0.51488,0.8309,1.88652,1.05443,0.000940625,0.000940625,0.000940625
77,186.685,0.59055,0.44387,0.855,0.84712,0.7095,0.75142,0.63871,0.81779,1.1128,1.00217,0.0009365,0.0009365,0.0009365
78,189.118,0.59452,0.45132,0.86477,0.70715,0.6342,0.60092,0.46522,0.78463,1.44413,0.99421,0.000932375,0.000932375,0.000932375
79,191.508,0.61692,0.44565,0.87791,0.76578,0.47186,0.52706,0.41154,0.81694,1.54497,1.03847,0.00092825,0.00092825,0.00092825
80,193.861,0.59167,0.43923,0.85035,0.83686,0.70346,0.7295,0.60023,0.73957,1.21991,0.97354,0.000924125,0.000924125,0.000924125
81,196.24,0.5562,0.44068,0.85236,0.73277,0.67494,0.73107,0.60536,0.72918,1.55774,0.9794,0.00092,0.00092,0.00092
82,198.679,0.5626,0.41761,0.86321,0.78707,0.65801,0.72077,0.56339,0.76535,1.01917,1.01347,0.000915875,0.000915875,0.000915875
83,201.085,0.5943,0.43848,0.87315,0.75177,0.65801,0.67749,0.56255,0.7645,1.61375,1.01942,0.00091175,0.00091175,0.00091175
84,203.464,0.59848,0.45267,0.86238,0.5791,0.74892,0.71243,0.5922,0.73071,1.91323,1.02809,0.000907625,0.000907625,0.000907625
85,205.863,0.57712,0.44255,0.86629,0.59699,0.63718,0.6826,0.57179,0.72789,3.56467,1.00496,0.0009035,0.0009035,0.0009035
86,208.313,0.60362,0.48256,0.87189,0.73576,0.67965,0.70632,0.61762,0.6826,1.86204,0.93645,0.000899375,0.000899375,0.000899375
87,210.708,0.59113,0.44195,0.869,0.68015,0.67749,0.73261,0.61726,0.66882,1.46857,0.95795,0.00089525,0.00089525,0.00089525
88,213.127,0.56572,0.41071,0.85901,0.61362,0.76545,0.75598,0.63541,0.66994,1.34269,0.97288,0.000891125,0.000891125,0.000891125
89,215.494,0.55808,0.41002,0.8571,0.68396,0.74892,0.76181,0.63137,0.65587,0.91783,0.93712,0.000887,0.000887,0.000887
90,217.95,0.56789,0.40529,0.853,0.71287,0.74892,0.74702,0.62993,0.62371,0.87824,0.91717,0.000882875,0.000882875,0.000882875
91,220.342,0.54518,0.42323,0.85697,0.76909,0.76582,0.71972,0.59684,0.62523,0.93963,0.90524,0.00087875,0.00087875,0.00087875
92,222.745,0.58349,0.42103,0.87963,0.70866,0.83983,0.79192,0.65797,0.67816,0.93514,0.94574,0.000874625,0.000874625,0.000874625
93,225.162,0.57517,0.41383,0.8712,0.71097,0.83917,0.75822,0.66347,0.67358,0.93753,0.93492,0.0008705,0.0008705,0.0008705
94,227.653,0.56519,0.3924,0.86702,0.69468,0.78753,0.7455,0.62718,0.68493,0.97142,0.93971,0.000866375,0.000866375,0.000866375
95,230.014,0.55553,0.40443,0.85276,0.73871,0.74678,0.74453,0.62109,0.70196,0.80909,0.95578,0.00086225,0.00086225,0.00086225
96,232.386,0.57459,0.42548,0.86534,0.68631,0.74892,0.7587,0.63346,0.71411,0.82645,0.97185,0.000858125,0.000858125,0.000858125
97,234.775,0.54739,0.39922,0.84889,0.70651,0.67749,0.67661,0.56142,0.74208,0.98119,0.98965,0.000854,0.000854,0.000854
98,237.155,0.57453,0.41342,0.85112,0.78218,0.77273,0.79422,0.65794,0.69844,0.66512,0.95931,0.000849875,0.000849875,0.000849875
99,239.547,0.54935,0.4095,0.84707,0.54571,0.68182,0.60977,0.51367,0.7069,1.20456,0.99131,0.00084575,0.00084575,0.00084575
100,241.98,0.5561,0.40829,0.84209,0.96676,0.74892,0.79384,0.66815,0.7527,0.79795,1.02254,0.000841625,0.000841625,0.000841625
101,244.453,0.52474,0.37,0.83331,0.83709,0.72383,0.79537,0.68069,0.74107,0.71484,1.01002,0.0008375,0.0008375,0.0008375
102,246.838,0.55689,0.41643,0.8509,0.83788,0.77273,0.7846,0.68221,0.71822,0.90602,0.9582,0.000833375,0.000833375,0.000833375
103,249.238,0.52527,0.38573,0.84096,0.77271,0.75868,0.76666,0.64734,0.69806,0.9446,0.92767,0.00082925,0.00082925,0.00082925
104,251.688,0.50288,0.36929,0.84364,0.71248,0.74892,0.75502,0.66151,0.69309,0.9736,0.94007,0.000825125,0.000825125,0.000825125
105,254.102,0.52121,0.36471,0.83398,0.76787,0.77273,0.8013,0.72206,0.75613,0.98317,0.97877,0.000821,0.000821,0.000821
106,256.532,0.56173,0.40864,0.84842,0.96709,0.70346,0.78459,0.6738,0.69354,0.67924,0.95069,0.000816875,0.000816875,0.000816875
107,258.924,0.53932,0.39818,0.85855,0.89011,0.74892,0.79258,0.66251,0.69528,0.67565,0.97366,0.00081275,0.00081275,0.00081275
108,261.338,0.55921,0.3899,0.87776,0.72922,0.81818,0.77657,0.63498,0.70655,0.90253,0.94904,0.000808625,0.000808625,0.000808625
109,263.726,0.52017,0.37389,0.83096,0.83752,0.77273,0.75527,0.61882,0.67795,0.95523,0.92764,0.0008045,0.0008045,0.0008045
110,266.12,0.51833,0.3686,0.84664,0.81846,0.77273,0.74826,0.62515,0.68728,1.14687,0.92678,0.000800375,0.000800375,0.000800375
111,268.473,0.56113,0.39506,0.86799,0.77895,0.77273,0.76024,0.65484,0.71459,0.85539,0.94184,0.00079625,0.00079625,0.00079625
112,270.812,0.55488,0.39326,0.8541,0.88903,0.72727,0.76658,0.66184,0.71093,0.75888,0.95624,0.000792125,0.000792125,0.000792125
113,273.274,0.53684,0.36358,0.83854,0.95855,0.72727,0.77017,0.66743,0.75675,0.72324,0.99181,0.000788,0.000788,0.000788
114,275.645,0.49954,0.35915,0.82937,0.96035,0.72727,0.78046,0.65833,0.74081,0.74854,0.97654,0.000783875,0.000783875,0.000783875
115,277.99,0.52035,0.36398,0.83978,0.8864,0.74892,0.79895,0.67232,0.72439,0.77448,0.99868,0.00077975,0.00077975,0.00077975
116,280.362,0.53649,0.3839,0.84042,0.88002,0.74892,0.75378,0.63025,0.74535,0.91793,0.99478,0.000775625,0.000775625,0.000775625
117,282.769,0.56806,0.39913,0.87828,0.77165,0.74892,0.7246,0.62028,0.80499,1.06114,1.0176,0.0007715,0.0007715,0.0007715
118,285.205,0.51854,0.36636,0.82407,0.67402,0.70108,0.71885,0.61482,0.79193,0.91752,1.03105,0.000767375,0.000767375,0.000767375
119,287.593,0.52248,0.4069,0.85886,0.81819,0.72511,0.74418,0.63277,0.77897,0.78179,0.99326,0.00076325,0.00076325,0.00076325
120,289.97,0.51204,0.36645,0.84545,0.76971,0.68528,0.76771,0.6601,0.77726,0.81771,1.01846,0.000759125,0.000759125,0.000759125
121,292.392,0.53182,0.37714,0.84215,0.77246,0.72511,0.78295,0.65413,0.73633,0.78063,0.97502,0.000755,0.000755,0.000755
122,294.757,0.49423,0.35125,0.83365,0.80524,0.77056,0.80906,0.65166,0.76647,0.71468,0.97048,0.000750875,0.000750875,0.000750875
123,297.094,0.5229,0.37528,0.83093,0.82239,0.73464,0.79281,0.66233,0.73409,0.63922,0.96794,0.00074675,0.00074675,0.00074675
124,299.507,0.53195,0.39901,0.8714,0.91817,0.74892,0.8191,0.70996,0.65691,0.57576,0.92836,0.000742625,0.000742625,0.000742625
125,301.916,0.48948,0.37134,0.8457,0.78506,0.74892,0.79196,0.64691,0.70113,0.78071,0.9714,0.0007385,0.0007385,0.0007385
126,304.323,0.48331,0.35715,0.8447,0.72218,0.74892,0.7697,0.67493,0.66313,0.82125,0.92959,0.000734375,0.000734375,0.000734375
127,306.7,0.49989,0.34678,0.83614,0.85582,0.77273,0.7902,0.70899,0.67816,0.7653,0.93058,0.00073025,0.00073025,0.00073025
128,309.133,0.48773,0.36209,0.86374,0.88856,0.74892,0.80668,0.71206,0.64066,0.75787,0.91577,0.000726125,0.000726125,0.000726125
129,311.513,0.50197,0.36797,0.83913,0.91,0.74518,0.79957,0.70859,0.62628,0.82324,0.90381,0.000722,0.000722,0.000722
130,313.899,0.48889,0.34411,0.84389,0.93372,0.72511,0.80757,0.72428,0.64823,0.73503,0.91749,0.000717875,0.000717875,0.000717875
131,316.423,0.48021,0.34321,0.84156,0.89605,0.74892,0.79605,0.69055,0.73235,0.71835,0.99224,0.00071375,0.00071375,0.00071375
132,318.785,0.51754,0.36844,0.85361,0.84968,0.74892,0.79183,0.7089,0.71665,0.64997,0.99751,0.000709625,0.000709625,0.000709625
133,321.137,0.48346,0.33386,0.83102,0.82411,0.74892,0.78671,0.70844,0.70518,0.67764,0.99613,0.0007055,0.0007055,0.0007055
134,323.521,0.48671,0.34556,0.84313,0.70337,0.7373,0.72741,0.63885,0.76586,0.73211,1.06788,0.000701375,0.000701375,0.000701375
135,325.907,0.51379,0.35476,0.847,0.64941,0.74591,0.72302,0.62353,0.73807,1.02564,0.98162,0.00069725,0.00069725,0.00069725
136,328.303,0.46981,0.34235,0.84575,0.75492,0.67749,0.73744,0.56834,1.01647,0.87739,1.24006,0.000693125,0.000693125,0.000693125
137,330.745,0.48206,0.32912,0.83053,0.7799,0.72511,0.69763,0.54412,0.94184,0.83734,1.16618,0.000689,0.000689,0.000689
138,333.147,0.48493,0.36238,0.85398,0.73893,0.72511,0.76881,0.661,0.68444,0.80972,0.9136,0.000684875,0.000684875,0.000684875
139,335.487,0.4621,0.35433,0.83668,0.88287,0.74892,0.8068,0.69982,0.6485,0.72179,0.92125,0.00068075,0.00068075,0.00068075
140,337.934,0.50621,0.34855,0.86065,0.8834,0.74892,0.79774,0.7104,0.67757,0.82249,0.92645,0.000676625,0.000676625,0.000676625
141,340.393,0.47637,0.34011,0.84224,0.78574,0.74892,0.8078,0.70411,0.65601,0.80403,0.92258,0.0006725,0.0006725,0.0006725
142,342.758,0.46687,0.33987,0.8408,0.7619,0.74892,0.77482,0.66398,0.6833,0.63796,0.94872,0.000668375,0.000668375,0.000668375
143,345.13,0.48153,0.3424,0.83505,0.76008,0.74892,0.76381,0.65585,0.67447,0.63523,0.95722,0.00066425,0.00066425,0.00066425
144,347.524,0.46375,0.32559,0.8351,0.79144,0.74892,0.78115,0.68522,0.67344,0.62253,0.96367,0.000660125,0.000660125,0.000660125
145,349.919,0.4838,0.36111,0.83285,0.80461,0.7505,0.78199,0.69161,0.66921,0.63895,0.97165,0.000656,0.000656,0.000656
146,352.275,0.46635,0.36164,0.8411,0.79684,0.7163,0.81303,0.71188,0.6389,0.58837,0.95518,0.000651875,0.000651875,0.000651875
147,354.653,0.47627,0.34228,0.83139,0.89498,0.74892,0.82246,0.74312,0.61231,0.55685,0.93454,0.00064775,0.00064775,0.00064775
148,357.067,0.48132,0.3629,0.83638,0.9001,0.74892,0.81436,0.73906,0.63306,0.58585,0.93926,0.000643625,0.000643625,0.000643625
149,359.468,0.47072,0.35902,0.83426,0.75199,0.78777,0.83031,0.70678,0.69216,0.59338,0.9524,0.0006395,0.0006395,0.0006395
150,361.928,0.45333,0.32712,0.83435,0.72126,0.70346,0.74412,0.63402,0.67737,0.78498,0.95947,0.000635375,0.000635375,0.000635375
151,364.376,0.43661,0.31926,0.83189,0.75047,0.65801,0.74868,0.65929,0.70253,0.76638,0.98828,0.00063125,0.00063125,0.00063125
152,366.8,0.43784,0.32919,0.82558,0.76426,0.74892,0.81705,0.71556,0.71801,0.67574,1.01087,0.000627125,0.000627125,0.000627125
153,369.195,0.46546,0.33792,0.83345,0.75687,0.74892,0.79851,0.68779,0.78597,0.71904,1.10938,0.000623,0.000623,0.000623
154,371.622,0.46353,0.32787,0.82912,0.7653,0.74823,0.79826,0.68077,0.78727,0.67808,1.0835,0.000618875,0.000618875,0.000618875
155,374.048,0.45922,0.32515,0.83095,0.82575,0.74018,0.80902,0.69795,0.71392,0.63733,1.0073,0.00061475,0.00061475,0.00061475
156,376.326,0.42524,0.31465,0.82024,0.83575,0.74892,0.78955,0.69705,0.67591,0.71272,0.98291,0.000610625,0.000610625,0.000610625
157,378.648,0.42265,0.3146,0.81925,0.84849,0.74892,0.79001,0.71036,0.64909,0.66491,0.9667,0.0006065,0.0006065,0.0006065
158,381.02,0.45673,0.33529,0.82075,0.78858,0.74892,0.80625,0.71554,0.60431,0.66914,0.93119,0.000602375,0.000602375,0.000602375
159,383.312,0.42369,0.32165,0.81538,0.77167,0.74892,0.83448,0.7297,0.63617,0.76047,0.94548,0.00059825,0.00059825,0.00059825
160,385.567,0.44216,0.31664,0.83021,0.79851,0.74892,0.82466,0.71554,0.67251,0.71406,0.96591,0.000594125,0.000594125,0.000594125
161,387.847,0.44642,0.32634,0.82238,0.83162,0.74892,0.79178,0.67811,0.6672,0.77889,0.95884,0.00059,0.00059,0.00059
162,390.156,0.47072,0.34438,0.82764,0.78977,0.74892,0.74702,0.63289,0.66828,0.94882,0.95587,0.000585875,0.000585875,0.000585875
163,392.45,0.44292,0.3386,0.83654,0.81008,0.74892,0.79595,0.67586,0.66385,0.7998,1.02471,0.00058175,0.00058175,0.00058175
164,394.74,0.43744,0.3066,0.82476,0.81944,0.74892,0.83319,0.70004,0.67743,0.70297,1.04278,0.000577625,0.000577625,0.000577625
165,397.037,0.47101,0.34028,0.82985,0.7794,0.74892,0.82347,0.69608,0.73662,0.71343,1.06737,0.0005735,0.0005735,0.0005735
166,399.333,0.4366,0.31409,0.82077,0.81514,0.74892,0.8156,0.699,0.65333,0.66239,0.97121,0.000569375,0.000569375,0.000569375
167,401.645,0.45632,0.30704,0.83359,0.83708,0.7373,0.81059,0.69897,0.69737,0.59227,0.98555,0.00056525,0.00056525,0.00056525
168,403.924,0.44927,0.31532,0.83104,0.86933,0.70346,0.80837,0.69537,0.65619,0.63262,0.94732,0.000561125,0.000561125,0.000561125
169,406.23,0.46258,0.31435,0.83189,0.94403,0.70346,0.80797,0.70437,0.62172,0.68389,0.92834,0.000557,0.000557,0.000557
170,408.537,0.45715,0.31744,0.82644,0.85079,0.72727,0.77555,0.67442,0.64602,0.93982,0.9501,0.000552875,0.000552875,0.000552875
171,410.801,0.48556,0.32649,0.84801,0.79796,0.72479,0.72005,0.6333,0.64803,1.14876,0.95013,0.00054875,0.00054875,0.00054875
172,413.087,0.44688,0.31195,0.83854,0.86622,0.68385,0.74588,0.66757,0.71737,1.17696,0.97847,0.000544625,0.000544625,0.000544625
173,415.37,0.45954,0.31822,0.84362,0.91481,0.70346,0.77665,0.67986,0.68809,0.83371,0.97835,0.0005405,0.0005405,0.0005405
174,417.656,0.42173,0.30283,0.84076,0.8817,0.74892,0.81876,0.7072,0.72777,0.64708,1.04048,0.000536375,0.000536375,0.000536375
175,419.957,0.42333,0.29951,0.81541,0.87771,0.76969,0.82722,0.70876,0.7116,0.56808,1.01559,0.00053225,0.00053225,0.00053225
176,422.291,0.4246,0.28988,0.82349,0.87925,0.76224,0.83232,0.73222,0.68833,0.536,1.0067,0.000528125,0.000528125,0.000528125
177,424.643,0.40684,0.30058,0.80612,0.96925,0.76283,0.84181,0.73893,0.68384,0.5946,1.01275,0.000524,0.000524,0.000524
178,426.948,0.44031,0.3078,0.82014,0.92714,0.77273,0.8467,0.74518,0.65178,0.66229,0.97756,0.000519875,0.000519875,0.000519875
179,429.307,0.41704,0.29639,0.81682,0.71465,0.81818,0.79713,0.69558,0.6662,0.87121,0.99044,0.00051575,0.00051575,0.00051575
180,431.566,0.40403,0.2919,0.82252,0.70065,0.77273,0.78966,0.68816,0.74528,1.21675,1.07501,0.000511625,0.000511625,0.000511625
181,433.827,0.45309,0.31043,0.84291,0.78614,0.72376,0.78418,0.66239,0.72992,1.20229,1.05765,0.0005075,0.0005075,0.0005075
182,436.117,0.42029,0.30263,0.82199,0.85413,0.72727,0.78148,0.69006,0.71573,0.93884,1.03062,0.000503375,0.000503375,0.000503375
183,438.386,0.4344,0.30542,0.83183,0.89157,0.81818,0.81106,0.68788,0.71056,0.73128,1.05276,0.00049925,0.00049925,0.00049925
